player_id,player,role,role_source,archetype,confidence,n_target,n_eff,xg_target,seasons_used,target_season
9802,Nico González,MF,understat,long-range shooter,0.323,0,9.2,0.0,2425+2526,2627
12732,Yanis Zouaoui,MF,understat,long-range shooter,0.224,0,9.2,0.0,2425+2526,2627
13097,Mandela Keita,MF,understat,long-range shooter,0.553,0,9.2,0.0,2425+2526,2627
697,Nemanja Matic,MF,understat,long-range shooter,0.412,3,9.0,0.07,2425+2526+2627,2627
11151,Marc Casadó,MF,understat,long-range shooter,0.089,0,9.0,0.0,2425+2526,2627
11859,Omar Traoré,MF,understat,long-range shooter,0.098,0,9.0,0.0,2425+2526,2627
13723,El Hadji Malick Diouf,MF,understat,long-range shooter,0.105,0,9.0,0.0,2526,2627
6125,Stanislav Lobotka,MF,understat,long-range shooter,0.419,3,8.8,0.1,2425+2526+2627,2627
11953,Sergi Altimira,MF,understat,long-range shooter,0.187,0,8.8,0.0,2425+2526,2627
7411,Nicolo Rovella,MF,understat,long-range shooter,0.517,1,8.5,0.04,2425+2526+2627,2627
8283,Batista Mendy,MF,understat,long-range shooter,0.454,0,8.5,0.0,2526,2627
6570,Óscar Rodríguez,MF,understat,long-range shooter,0.069,0,8.2,0.0,2425,2627
8325,Exequiel Palacios,MF,understat,long-range shooter,0.12,0,8.2,0.0,2425+2526,2627
11395,Iker Muñoz,MF,understat,long-range shooter,0.525,1,8.2,0.02,2425+2526+2627,2627
11752,Amir Richardson,MF,understat,long-range shooter,0.062,5,8.2,0.19,2425+2526+2627,2627
7631,Sebastian Szymanski,MF,understat,long-range shooter,0.277,2,8.0,0.06,2526+2627,2627
13953,Santiago Colombatto,MF,understat,long-range shooter,0.392,0,8.0,0.0,2526,2627
14050,Kervin Arriaga,MF,understat,long-range shooter,0.323,0,8.0,0.0,2526,2627
8383,Faustino Anjorin,MF,understat,long-range shooter,0.068,0,7.8,0.0,2425+2526,2627
11333,Josip Juranovic,MF,understat,long-range shooter,0.533,4,7.8,0.09,2425+2526+2627,2627
2379,João Cancelo,MF,understat,long-range shooter,0.142,1,7.5,0.02,2526+2627,2627
10898,Warren Bondo,MF,understat,long-range shooter,0.474,0,7.5,0.0,2425+2526,2627
11023,Josh Doig,MF,understat,long-range shooter,0.142,2,7.5,0.13,2526+2627,2627
13757,Alexis Vossah,MF,understat,long-range shooter,0.627,3,7.5,0.05,2526+2627,2627
7352,Tyler Adams,MF,understat,long-range shooter,0.021,0,7.2,0.0,2425+2526,2627
9554,Tim Iroegbunam,MF,understat,long-range shooter,0.279,0,7.2,0.0,2425+2526,2627
13423,Al Musrati,MF,understat,long-range shooter,0.34,0,7.2,0.0,2425+2526,2627
13755,Mário Sauer,MF,understat,long-range shooter,0.331,0,7.0,0.0,2526,2627
1248,Leandro Paredes,MF,understat,long-range shooter,0.603,0,6.5,0.0,2425,2627
3495,Pierrick Capelle,MF,understat,long-range shooter,0.365,0,6.5,0.0,2425+2526,2627
8969,Florentino Luís,MF,understat,long-range shooter,0.111,0,6.5,0.0,2526,2627
9322,Alessandro Bianco,MF,understat,long-range shooter,0.476,0,6.5,0.0,2425,2627
13936,Jon Gorrotxategi,MF,understat,long-range shooter,0.187,0,6.5,0.0,2526,2627
5240,Ondrej Duda,MF,understat,long-range shooter,0.614,0,6.2,0.0,2425,2627
10284,Pierre Ekwah,MF,understat,long-range shooter,0.429,0,6.2,0.0,2425,2627
843,James Ward-Prowse,MF,understat,long-range shooter,0.369,0,6.0,0.0,2425+2526,2627
8856,Razvan Marin,MF,understat,long-range shooter,0.309,0,6.0,0.0,2425,2627
9681,Frank Onyeka,MF,understat,long-range shooter,0.049,0,6.0,0.0,2425,2627
12284,Samir El Mourabet,MF,understat,long-range shooter,0.448,0,6.0,0.0,2526,2627
14823,Mamady Diambou,MF,understat,long-range shooter,0.228,6,6.0,0.36,2627,2627
9065,Nahuel Estévez,MF,understat,long-range shooter,0.425,0,5.8,0.0,2425+2526,2627
971,Harry Winks,MF,understat,long-range shooter,0.529,3,5.5,0.09,2425+2627,2627
1018,Josh Cullen,MF,understat,long-range shooter,0.112,0,5.5,0.0,2526,2627
5509,Hernani,MF,understat,long-range shooter,0.302,0,5.5,0.0,2425+2526,2627
7925,Liam Henderson,MF,understat,long-range shooter,0.458,0,5.5,0.0,2425,2627
13627,Alejandro Rego,MF,understat,long-range shooter,0.534,0,5.5,0.0,2526,2627
14347,Oumar Ngom,MF,understat,long-range shooter,0.488,3,5.5,0.05,2526+2627,2627
5609,Yves Bissouma,MF,understat,long-range shooter,0.108,0,5.2,0.0,2425+2526,2627
6333,Elisha Owusu,MF,understat,long-range shooter,0.706,0,5.2,0.0,2425+2526,2627
8372,Lucas Gourna Douath,MF,understat,long-range shooter,0.052,0,5.2,0.0,2425+2526,2627
1789,Lewis Cook,MF,understat,long-range shooter,0.496,0,5.0,0.0,2425+2526,2627
8764,Oriol Rey,MF,understat,long-range shooter,0.058,1,5.0,0.03,2526+2627,2627
13699,Kwasi Sibo,MF,understat,long-range shooter,0.432,0,5.0,0.0,2526,2627
15016,Soufiane El-Faouzi,MF,understat,long-range shooter,0.074,5,5.0,0.22,2627,2627
372,Julian Weigl,MF,understat,low-volume MF,0.353,0,4.8,0.0,2425,2627
497,Francis Coquelin,MF,understat,low-volume MF,0.072,0,4.8,0.0,2425+2526,2627
604,Emre Can,MF,understat,low-volume MF,0.346,0,4.8,0.0,2425+2526,2627
782,Ben Chilwell,MF,understat,low-volume MF,0.095,1,4.8,0.39,2425+2526+2627,2627
1145,Rodrigo de Paul,MF,understat,low-volume MF,0.198,0,4.8,0.0,2425,2627
7781,Frenkie de Jong,MF,understat,low-volume MF,0.541,0,4.8,0.0,2425+2526,2627
7867,Robert Skov,MF,understat,low-volume MF,0.045,0,4.8,0.0,2425+2526,2627
9415,Jaden Philogene-Bidace,MF,understat,low-volume MF,0.121,0,4.8,0.0,2425,2627
12376,Lucas Michal,MF,understat,low-volume MF,0.152,0,4.8,0.0,2425+2526,2627
12754,Jack Taylor,MF,understat,low-volume MF,0.176,0,4.8,0.0,2425,2627
12757,Harrison Armstrong,MF,understat,low-volume MF,0.088,2,4.8,0.09,2425+2526+2627,2627
435,Benjamin Henrichs,MF,understat,low-volume MF,0.048,0,4.5,0.0,2425+2526,2627
489,James Milner,MF,understat,low-volume MF,0.548,0,4.5,0.0,2425+2526,2627
2104,Sergi Roberto,MF,understat,low-volume MF,0.593,0,4.5,0.0,2425+2526,2627
5298,Arne Maier,MF,understat,low-volume MF,0.108,0,4.5,0.0,2425,2627
5353,Josip Brekalo,MF,understat,low-volume MF,0.088,0,4.5,0.0,2526,2627
6163,Nélson Semedo,MF,understat,low-volume MF,0.114,0,4.5,0.0,2425,2627
7236,Leander Dendoncker,MF,understat,low-volume MF,0.281,0,4.5,0.0,2526,2627
7730,Jean-Charles Castelletto,MF,understat,low-volume MF,0.564,0,4.5,0.0,2425,2627
9505,Beñat Prados,MF,understat,low-volume MF,0.423,0,4.5,0.0,2425+2526,2627
10390,Ismaël Doukouré,MF,understat,low-volume MF,0.249,0,4.5,0.0,2425+2526,2627
10872,Vinicius Souza,MF,understat,low-volume MF,0.284,0,4.5,0.0,2526,2627
11461,Romaine Mundle,MF,understat,low-volume MF,0.178,1,4.5,0.26,2526+2627,2627
11520,Lorenzo Bernasconi,MF,understat,low-volume MF,0.158,0,4.5,0.0,2526,2627
13626,Quentin Ndjantou,MF,understat,low-volume MF,0.028,0,4.5,0.0,2526,2627
13734,Adam Karabec,MF,understat,low-volume MF,0.083,0,4.5,0.0,2526,2627
13749,Dro Fernández,MF,understat,low-volume MF,0.37,0,4.5,0.0,2526,2627
13752,Gabin Bernardeau,MF,understat,low-volume MF,0.312,3,4.5,0.42,2526+2627,2627
13864,Cyriaque Irié,MF,understat,low-volume MF,0.252,1,4.5,0.03,2526+2627,2627
13895,Ardon Jashari,MF,understat,low-volume MF,0.475,1,4.5,0.52,2526+2627,2627
14369,Felipe Loyola,MF,understat,low-volume MF,0.325,0,4.5,0.0,2526,2627
14371,Kento Shiogai,MF,understat,low-volume MF,0.412,0,4.5,0.0,2526,2627
14421,Samuele Inácio,MF,understat,low-volume MF,0.447,0,4.5,0.0,2526,2627
1226,Karol Linetty,MF,understat,low-volume MF,0.085,0,4.2,0.0,2425,2627
1299,Mario Lemina,MF,understat,low-volume MF,0.306,0,4.2,0.0,2425,2627
2122,Joan Jordán,MF,understat,low-volume MF,0.221,0,4.2,0.0,2425,2627
5996,Adrien Tameze,MF,understat,low-volume MF,0.255,0,4.2,0.0,2425+2526,2627
8148,Timo Becker,MF,understat,low-volume MF,0.135,0,4.2,0.0,2425,2627
9274,Naouirou Ahamada,MF,understat,low-volume MF,0.48,1,4.2,0.02,2425+2526+2627,2627
9876,Alessandro Zanoli,MF,understat,low-volume MF,0.086,0,4.2,0.0,2425+2526,2627
10166,Kasey McAteer,MF,understat,low-volume MF,0.132,1,4.2,0.02,2425+2627,2627
10766,Joe Ayodele-Aribo,MF,understat,low-volume MF,0.561,0,4.2,0.0,2425,2627
12878,Issa Doumbia,MF,understat,low-volume MF,0.457,0,4.2,0.0,2425,2627
12882,Jordan James,MF,understat,low-volume MF,0.044,0,4.2,0.0,2425,2627
1516,Geoffrey Kondogbia,MF,understat,low-volume MF,0.507,0,4.0,0.0,2425+2526,2627
5584,Aaron Wan-Bissaka,MF,understat,low-volume MF,0.538,0,4.0,0.0,2425,2627
7556,Alexandre Lauray,MF,understat,low-volume MF,0.195,4,4.0,0.12,2627,2627
7763,Fabien Centonze,MF,understat,low-volume MF,0.231,0,4.0,0.0,2526,2627
7927,Sofyan Amrabat,MF,understat,low-volume MF,0.002,0,4.0,0.0,2526,2627
8689,Yvan Neyou,MF,understat,low-volume MF,0.483,0,4.0,0.0,2425,2627
8807,Silas Wamangituka,MF,understat,low-volume MF,0.458,0,4.0,0.0,2526,2627
9127,Lukas Petkov,MF,understat,low-volume MF,0.0,4,4.0,0.19,2627,2627
9279,Krépin Diatta,MF,understat,low-volume MF,0.418,0,4.0,0.0,2425+2526,2627
9621,Florian Tardieu,MF,understat,low-volume MF,0.252,0,4.0,0.0,2425,2627
9746,Christos Tzolis,MF,understat,low-volume MF,0.304,4,4.0,0.24,2627,2627
10004,Romeo Lavia,MF,understat,low-volume MF,0.099,2,4.0,1.23,2425+2526+2627,2627
10067,Rubén Sánchez,MF,understat,low-volume MF,0.278,0,4.0,0.0,2526,2627
10163,Luismi Cruz,MF,understat,low-volume MF,0.375,4,4.0,0.88,2627,2627
10922,Rayan Raveloson,MF,understat,low-volume MF,0.344,0,4.0,0.0,2425,2627
11140,Enzo Barrenechea,MF,understat,low-volume MF,0.354,0,4.0,0.0,2425,2627
11157,Sael Kumbedi,MF,understat,low-volume MF,0.401,0,4.0,0.0,2425+2526,2627
11228,Laurin Ulrich,MF,understat,low-volume MF,0.077,4,4.0,0.21,2627,2627
12977,Lars Ritzka,MF,understat,low-volume MF,0.313,0,4.0,0.0,2425+2526,2627
13058,Benjamin Bouchouari,MF,understat,low-volume MF,0.315,0,4.0,0.0,2425,2627
13131,Cole Campbell,MF,understat,low-volume MF,0.08,3,4.0,0.46,2526+2627,2627
13836,Álvaro Núñez,MF,understat,low-volume MF,0.177,1,4.0,0.01,2526+2627,2627
14025,Alessio Castro-Montes,MF,understat,low-volume MF,0.555,0,4.0,0.0,2526,2627
14316,Nicolás Fonseca,MF,understat,low-volume MF,0.613,0,4.0,0.0,2526,2627
14781,Franjo Ivanovic,MF,understat,low-volume MF,0.243,4,4.0,0.78,2627,2627
14817,Adil Bourabaa,MF,understat,low-volume MF,0.105,4,4.0,0.12,2627,2627
14842,Thomas Jørgensen,MF,understat,low-volume MF,0.128,4,4.0,0.89,2627,2627
565,Nyom,MF,understat,low-volume MF,0.318,0,3.8,0.0,2425+2526,2627
638,Kyle Walker,MF,understat,low-volume MF,0.047,0,3.8,0.0,2425+2526,2627
1474,Alfred Duncan,MF,understat,low-volume MF,0.085,0,3.8,0.0,2425,2627
7758,Cheikh Niasse,MF,understat,low-volume MF,0.192,0,3.8,0.0,2425+2526,2627
8828,Ivan Ilic,MF,understat,low-volume MF,0.001,1,3.8,0.05,2425+2627,2627
11339,Youssouf Ndayishimiye,MF,understat,low-volume MF,0.264,1,3.8,0.03,2425+2627,2627
12919,Nikolas Veratschnig,MF,understat,low-volume MF,0.344,0,3.8,0.0,2425+2526,2627
13123,Peio Canales,MF,understat,low-volume MF,0.34,3,3.8,0.12,2425+2627,2627
13389,Devyne Rensch,MF,understat,low-volume MF,0.078,0,3.8,0.0,2425+2526,2627
74,Pavel Kaderábek,MF,understat,low-volume MF,0.328,0,3.5,0.0,2425,2627
965,Santiago Cazorla,MF,understat,low-volume MF,0.034,0,3.5,0.0,2526,2627
3278,Maxwel Cornet,MF,understat,low-volume MF,0.528,0,3.5,0.0,2425+2526,2627
4226,Darwin Machís,MF,understat,low-volume MF,0.162,0,3.5,0.0,2425,2627
6762,Yacine Adli,MF,understat,low-volume MF,0.094,0,3.5,0.0,2425,2627
8000,Ilia Gruev,MF,understat,low-volume MF,0.089,0,3.5,0.0,2526,2627
8554,Rafael Obrador,MF,understat,low-volume MF,0.004,0,3.5,0.0,2526,2627
8710,Renato Tapia,MF,understat,low-volume MF,0.114,0,3.5,0.0,2425,2627
8728,Oier Zarraga,MF,understat,low-volume MF,0.323,0,3.5,0.0,2425+2526,2627
10075,Romano Floriani,MF,understat,low-volume MF,0.332,1,3.5,0.06,2526+2627,2627
11080,Valentín Carboni,MF,understat,low-volume MF,0.116,0,3.5,0.0,2425+2526,2627
11754,Teddy Teuma,MF,understat,low-volume MF,0.058,0,3.5,0.0,2425,2627
11796,Étienne Youté,MF,understat,low-volume MF,0.099,0,3.5,0.0,2425,2627
12163,Amadou Koné,MF,understat,low-volume MF,0.341,0,3.5,0.0,2425,2627
12392,Arthur Vermeeren,MF,understat,low-volume MF,0.145,1,3.5,0.08,2425+2526+2627,2627
12601,Darryl Bakola,MF,understat,low-volume MF,0.04,1,3.5,0.05,2526+2627,2627
13291,Patrice Covic,MF,understat,low-volume MF,0.396,1,3.5,0.03,2526+2627,2627
13349,Lorenzo Venturino,MF,understat,low-volume MF,0.406,0,3.5,0.0,2425+2526,2627
13737,Mathys de Carvalho,MF,understat,low-volume MF,0.264,0,3.5,0.0,2526,2627
14034,Bahmed Deuff,MF,understat,low-volume MF,0.011,0,3.5,0.0,2526,2627
14406,Noah Nartey,MF,understat,low-volume MF,0.613,1,3.5,0.06,2526+2627,2627
200,Andreas Christensen,MF,understat,low-volume MF,0.548,1,3.2,0.14,2425+2526+2627,2627
1430,Milan Badelj,MF,understat,low-volume MF,0.195,0,3.2,0.0,2425,2627
2446,Dani Ceballos,MF,understat,low-volume MF,0.171,0,3.2,0.0,2425+2526,2627
3275,Jordan Ferri,MF,understat,low-volume MF,0.361,0,3.2,0.0,2425,2627
7732,Haris Belkebla,MF,understat,low-volume MF,0.078,0,3.2,0.0,2425+2526,2627
8872,Matteo Ruggeri,MF,understat,low-volume MF,0.25,0,3.2,0.0,2425+2526,2627
9406,Nathan Broadhead,MF,understat,low-volume MF,0.686,0,3.2,0.0,2425,2627
10071,Lennard Maloney,MF,understat,low-volume MF,0.062,0,3.2,0.0,2425+2526,2627
10866,Luis Sinisterra,MF,understat,low-volume MF,0.16,0,3.2,0.0,2425,2627
12748,Sam Morsy,MF,understat,low-volume MF,0.64,0,3.2,0.0,2425,2627
12808,Mathis Amougou,MF,understat,low-volume MF,0.304,0,3.2,0.0,2425+2526,2627
13016,Hong Hyun-Seok,MF,understat,low-volume MF,0.479,0,3.2,0.0,2425+2526,2627
605,Jordan Henderson,MF,understat,low-volume MF,0.07,0,3.0,0.0,2526,2627
3290,Benjamin Stambouli,MF,understat,low-volume MF,0.365,0,3.0,0.0,2526,2627
4250,Nicolas Höfler,MF,understat,low-volume MF,0.402,0,3.0,0.0,2425+2526,2627
5037,Darko Brasanac,MF,understat,low-volume MF,0.671,0,3.0,0.0,2425,2627
5077,Mikel Vesga,MF,understat,low-volume MF,0.413,0,3.0,0.0,2425+2526,2627
6148,Michaël Cuisance,MF,understat,low-volume MF,0.43,3,3.0,1.03,2627,2627
6151,Djené Dakonam,MF,understat,low-volume MF,0.012,0,3.0,0.0,2425+2526,2627
6325,Andoni Gorosabel,MF,understat,low-volume MF,0.012,0,3.0,0.0,2425+2526,2627
7502,Iron Gomis,MF,understat,low-volume MF,0.334,3,3.0,0.15,2627,2627
7524,Tuta,MF,understat,low-volume MF,0.364,0,3.0,0.0,2425,2627
7773,Zinedine Ferhat,MF,understat,low-volume MF,0.127,0,3.0,0.0,2425,2627
8109,Niels Nkounkou,MF,understat,low-volume MF,0.264,0,3.0,0.0,2425+2526,2627
8425,Giorgi Kochorashvili,MF,understat,low-volume MF,0.091,3,3.0,0.09,2627,2627
9199,John Donald,MF,understat,low-volume MF,0.562,0,3.0,0.0,2526,2627
9247,Mario Soriano,MF,understat,low-volume MF,0.28,3,3.0,0.14,2627,2627
9520,Hugo Sotelo,MF,understat,low-volume MF,0.225,1,3.0,0.09,2425+2526+2627,2627
9682,Mads Bidstrup,MF,understat,low-volume MF,0.401,3,3.0,0.21,2627,2627
9787,Kaito Mizuta,MF,understat,low-volume MF,0.118,3,3.0,0.09,2627,2627
10188,Peter,MF,understat,low-volume MF,0.413,0,3.0,0.0,2425,2627
10301,Jens Cajuste,MF,understat,low-volume MF,0.317,0,3.0,0.0,2425,2627
11049,Reda Belahyane,MF,understat,low-volume MF,0.077,0,3.0,0.0,2425+2526,2627
11074,Denis Huseinbasic,MF,understat,low-volume MF,0.077,0,3.0,0.0,2526,2627
11456,Matvey Kislyak,MF,understat,low-volume MF,0.485,3,3.0,0.13,2627,2627
11876,Luca Marianucci,MF,understat,low-volume MF,0.119,0,3.0,0.0,2425+2526,2627
11926,Edson Álvarez,MF,understat,low-volume MF,0.275,0,3.0,0.0,2425,2627
12313,Francis-Ikechukwu Onyeka,MF,understat,low-volume MF,0.38,3,3.0,0.41,2627,2627
12620,Jonathan Asp Jensen,MF,understat,low-volume MF,0.275,3,3.0,0.14,2627,2627
13483,Alex Marchal,MF,shot-profile,low-volume MF,0.364,3,3.0,0.16,2627,2627
13848,Thiago Pitarch,MF,understat,low-volume MF,0.19,0,3.0,0.0,2526,2627
13872,Max Dowman,MF,understat,low-volume MF,0.442,0,3.0,0.0,2526,2627
14047,Isak Vural,MF,understat,low-volume MF,0.522,0,3.0,0.0,2526,2627
14049,Abu Francis,MF,understat,low-volume MF,0.335,0,3.0,0.0,2526,2627
14267,Felipe Chávez,MF,shot-profile,low-volume MF,0.149,0,3.0,0.0,2526,2627
14390,Mathias Rasmussen,MF,understat,low-volume MF,0.524,0,3.0,0.0,2526,2627
14736,Haitam Abaida,MF,shot-profile,low-volume MF,0.337,3,3.0,0.27,2627,2627
14741,Facundo Bernal,MF,understat,low-volume MF,0.264,3,3.0,0.11,2627,2627
14747,Jack Rudoni,MF,understat,low-volume MF,0.103,3,3.0,0.97,2627,2627
14764,Liam Millar,MF,fc26,low-volume MF,0.025,3,3.0,0.36,2627,2627
14772,Daizen Maeda,MF,understat,low-volume MF,0.036,3,3.0,0.78,2627,2627
14831,Mouhamed Diop,MF,understat,low-volume MF,0.193,3,3.0,0.11,2627,2627
14856,Malick Yalcouyé,MF,understat,low-volume MF,0.491,3,3.0,0.68,2627,2627
308,Ricardo Rodríguez,MF,understat,low-volume MF,0.099,0,2.8,0.0,2425+2526,2627
987,Joseph Gomez,MF,understat,low-volume MF,0.301,0,2.8,0.0,2425+2526,2627
1078,Sergi Canos,MF,understat,low-volume MF,0.188,0,2.8,0.0,2425,2627
1326,Assane Diousse,MF,understat,low-volume MF,0.144,0,2.8,0.0,2425+2526,2627
2383,André Gomes,MF,understat,low-volume MF,0.259,0,2.8,0.0,2425,2627
3370,Issiaga Sylla,MF,understat,low-volume MF,0.043,0,2.8,0.0,2425,2627
5352,Niklas Schmidt,MF,understat,low-volume MF,0.45,2,2.8,0.05,2425+2627,2627
6034,Philip Billing,MF,understat,low-volume MF,0.702,0,2.8,0.0,2425,2627
7197,Fredrik Jensen,MF,understat,low-volume MF,0.61,0,2.8,0.0,2425,2627
8719,Kalvin Phillips,MF,understat,low-volume MF,0.369,0,2.8,0.0,2425,2627
9978,Azor Matusiwa,MF,understat,low-volume MF,0.666,0,2.8,0.0,2425,2627
10128,Javi Llabrés,MF,understat,low-volume MF,0.125,0,2.8,0.0,2425+2526,2627
10493,Magnus Knudsen,MF,understat,low-volume MF,0.16,0,2.8,0.0,2425,2627
11826,Carlos Benavídez,MF,understat,low-volume MF,0.539,0,2.8,0.0,2425+2526,2627
12939,Lasse Rosenboom,MF,understat,low-volume MF,0.562,0,2.8,0.0,2425,2627
12965,Bence Dárdai,MF,understat,low-volume MF,0.596,0,2.8,0.0,2425,2627
13021,Ramón Sosa,MF,understat,low-volume MF,0.258,0,2.8,0.0,2425,2627
116,Florian Grillitsch,MF,understat,low-volume MF,0.216,0,2.5,0.0,2425,2627
5041,Benito Ramírez,MF,understat,low-volume MF,0.058,0,2.5,0.0,2425,2627
8746,Aïmen Moueffek,MF,understat,low-volume MF,0.46,0,2.5,0.0,2425,2627
9010,Hamza Rafia,MF,understat,low-volume MF,0.14,0,2.5,0.0,2425,2627
9170,John Finn,MF,understat,low-volume MF,0.132,0,2.5,0.0,2425,2627
10614,Damián Rodríguez,MF,understat,low-volume MF,0.077,0,2.5,0.0,2425+2526,2627
10845,Flynn Downes,MF,understat,low-volume MF,0.507,0,2.5,0.0,2425,2627
10884,Álvaro Aguado,MF,understat,low-volume MF,0.145,0,2.5,0.0,2425,2627
11231,Ben Doak,MF,fc26,low-volume MF,0.47,1,2.5,0.06,2526+2627,2627
11962,Oussama El Azzouzi,MF,understat,low-volume MF,0.498,0,2.5,0.0,2526,2627
12046,Jhon Solis,MF,understat,low-volume MF,0.465,0,2.5,0.0,2425+2526,2627
12192,Othmane Maamma,MF,understat,low-volume MF,0.048,0,2.5,0.0,2425,2627
12961,Hamzat Ojediran,MF,understat,low-volume MF,0.572,0,2.5,0.0,2425,2627
13151,Mattia Liberali,MF,understat,low-volume MF,0.378,2,2.5,0.09,2425+2627,2627
13608,Ilyas Azizi,MF,understat,low-volume MF,0.128,2,2.5,0.08,2526+2627,2627
13839,Marc Aguado,MF,understat,low-volume MF,0.294,1,2.5,0.09,2526+2627,2627
13873,Nicolae Stanciu,MF,understat,low-volume MF,0.607,0,2.5,0.0,2526,2627
13916,Rafael Luís,MF,understat,low-volume MF,0.218,0,2.5,0.0,2526,2627
14031,Charles Vanhoutte,MF,understat,low-volume MF,0.351,0,2.5,0.0,2526,2627
14147,Believe Munongo,MF,understat,low-volume MF,0.371,0,2.5,0.0,2526,2627
14337,Youssoupha Niang,MF,understat,low-volume MF,0.529,0,2.5,0.0,2526,2627
14439,Obed Vargas,MF,understat,low-volume MF,0.175,0,2.5,0.0,2526,2627
8496,Tommy Doyle,MF,understat,low-volume MF,0.064,0,2.2,0.0,2425,2627
8647,Thibault De Smet,MF,understat,low-volume MF,0.264,0,2.2,0.0,2425+2526,2627
9242,Max Geschwill,MF,understat,low-volume MF,0.215,0,2.2,0.0,2425,2627
11838,Frans Krätzig,MF,understat,low-volume MF,0.562,0,2.2,0.0,2425,2627
12724,Adama Boiro,MF,understat,low-volume MF,0.227,0,2.2,0.0,2425+2526,2627
12826,Lasso Coulibaly,MF,understat,low-volume MF,0.431,0,2.2,0.0,2425+2526,2627
12945,Mats Pannewig,MF,understat,low-volume MF,0.48,0,2.2,0.0,2425,2627
12971,Andrés Gómez,MF,understat,low-volume MF,0.049,0,2.2,0.0,2425,2627
98,Kenan Karaman,MF,understat,low-volume MF,0.5,2,2.0,0.15,2627,2627
213,Thorgan Hazard,MF,understat,low-volume MF,0.282,2,2.0,0.6,2627,2627
552,Ander Herrera,MF,understat,low-volume MF,0.615,0,2.0,0.0,2425,2627
1022,Pedro Chirivella,MF,understat,low-volume MF,0.154,0,2.0,0.0,2425,2627
1045,Matt Grimes,MF,understat,low-volume MF,0.078,2,2.0,0.04,2627,2627
5294,Salih Özcan,MF,understat,low-volume MF,0.555,0,2.0,0.0,2425+2526,2627
5442,Ivan Oblyakov,MF,understat,low-volume MF,0.592,2,2.0,0.13,2627,2627
5459,Konstantin Kuchaev,MF,understat,low-volume MF,0.09,2,2.0,0.11,2627,2627
7185,Alexey Mironov,MF,understat,low-volume MF,0.103,2,2.0,0.05,2627,2627
7258,Joaquín Muñoz,MF,understat,low-volume MF,0.069,2,2.0,0.04,2627,2627
7540,Theo Sainte Luce,MF,understat,low-volume MF,0.397,0,2.0,0.0,2425,2627
7809,Mads Pedersen,MF,understat,low-volume MF,0.476,0,2.0,0.0,2425+2526,2627
7909,Gaetano Castrovilli,MF,understat,low-volume MF,0.194,0,2.0,0.0,2425,2627
7938,Tommaso Augello,MF,understat,low-volume MF,0.077,0,2.0,0.0,2425,2627
9797,Dejan Ljubicic,MF,understat,low-volume MF,0.095,2,2.0,0.14,2627,2627
10526,Abu Kamara,MF,understat,low-volume MF,0.494,0,2.0,0.0,2526,2627
10733,Bartol Franjic,MF,understat,low-volume MF,0.141,2,2.0,0.44,2627,2627
10955,Alex Sala,MF,understat,low-volume MF,0.27,0,2.0,0.0,2526,2627
11266,Manu Bueno,MF,understat,low-volume MF,0.266,0,2.0,0.0,2425+2526,2627
11455,Kirill Glebov,MF,understat,low-volume MF,0.297,2,2.0,0.12,2627,2627
11540,Carlos Dotor,MF,understat,low-volume MF,0.533,2,2.0,0.12,2627,2627
11594,Shea Charles,MF,understat,low-volume MF,0.356,2,2.0,0.06,2627,2627
11869,Gustavo Puerta,MF,understat,low-volume MF,0.158,2,2.0,0.07,2627,2627
11894,Max Finkgrafe,MF,understat,low-volume MF,0.303,0,2.0,0.0,2526,2627
11956,Paulo Azzi,MF,understat,low-volume MF,0.442,0,2.0,0.0,2425,2627
12011,Seydou Fini,MF,understat,low-volume MF,0.242,2,2.0,0.37,2627,2627
12566,Alberto Risco,MF,understat,low-volume MF,0.339,1,2.0,0.01,2425+2627,2627
12875,Magnus Kofod Andersen,MF,understat,low-volume MF,0.358,0,2.0,0.0,2425,2627
12894,Stanko Juric,MF,understat,low-volume MF,0.334,0,2.0,0.0,2425,2627
13134,Ryan Manning,MF,understat,low-volume MF,0.218,0,2.0,0.0,2425,2627
13202,Kerim-Sam Alajbegovic,MF,understat,low-volume MF,0.364,2,2.0,0.04,2627,2627
13436,Iván Jaime,MF,understat,low-volume MF,0.59,0,2.0,0.0,2425,2627
13552,Hamidou Makalou,MF,understat,low-volume MF,0.307,0,2.0,0.0,2526,2627
13753,Djibril Coulibaly,MF,understat,low-volume MF,0.378,2,2.0,0.07,2627,2627
13783,Marius Broholm,MF,understat,low-volume MF,0.447,0,2.0,0.0,2526,2627
13906,Nordan Mukiele,MF,shot-profile,low-volume MF,0.235,0,2.0,0.0,2526,2627
13942,Malthe Højholt,MF,understat,low-volume MF,0.627,0,2.0,0.0,2526,2627
14167,Selton Sánchez,MF,understat,low-volume MF,0.618,0,2.0,0.0,2526,2627
14198,Shea Lacey,MF,shot-profile,low-volume MF,0.013,0,2.0,0.0,2526,2627
14426,Alex Amorim,MF,understat,low-volume MF,0.226,1,2.0,0.02,2526+2627,2627
14440,Álvaro Fidalgo,MF,understat,low-volume MF,0.122,0,2.0,0.0,2526,2627
14499,Tochukwu Nnadi,MF,understat,low-volume MF,0.646,0,2.0,0.0,2526,2627
14628,Lamfia Dioubaté,MF,shot-profile,low-volume MF,0.169,2,2.0,0.03,2627,2627
14681,Mikel Rodríguez,MF,understat,low-volume MF,0.577,2,2.0,0.65,2627,2627
